customer_id,region,customer_type
31664,Central,Retail
31665,South,Retail
31666,West,Wholesale
31667,North,Retail
31668,North,Retail
31669,South,Wholesale
31670,North,Retail
31671,West,Retail
31672,East,Retail
31673,North,Retail
31674,South,Retail
31675,West,Retail
31676,South,Retail
31677,South,Retail
31678,Central,Wholesale
31679,West,Retail
31680,Central,Retail
31681,Central,Retail
31682,East,Wholesale
31683,West,Retail
31684,Central,Wholesale
31685,East,Retail
31686,Central,Retail
31687,Central,Retail
31688,West,Retail
31689,West,Retail
31690,South,Retail
31691,North,Wholesale
31692,East,Retail
31693,East,Retail
31694,South,Retail
31695,West,Retail
31696,North,Wholesale
31697,North,Retail
31698,East,Wholesale
31699,Central,Retail
31700,East,Retail
31701,South,Retail
31702,East,Retail
31703,East,Retail
31704,North,Wholesale
31705,Central,Retail
31706,South,Wholesale
31707,Central,Retail
31708,South,Retail
31709,North,Retail
31710,East,Retail
31711,East,Retail
31712,North,Retail
31713,North,Retail
31714,South,Retail
31715,North,Retail
31716,North,Retail
31717,South,Retail
31718,South,Retail
31719,East,Retail
31720,West,Retail
31721,East,Retail
31722,West,Wholesale
31723,West,Retail
31724,East,Wholesale
31725,West,Retail
31726,East,Retail
31727,East,Wholesale
31728,West,Retail
31729,West,Wholesale
31730,South,Retail
31731,West,Wholesale
31732,South,Retail
31733,North,Retail
31734,North,Retail
31735,East,Retail
31736,Central,Retail
31737,North,Retail
31738,South,Retail
31739,South,Wholesale
31740,Central,Retail
31741,South,Retail
31742,North,Retail
31743,Central,Wholesale
31744,Central,Wholesale
31745,South,Wholesale
31746,South,Retail
31747,North,Retail
31748,North,Retail
31749,Central,Retail
31750,West,Retail
31751,North,Retail
31752,West,Wholesale
31753,West,Retail
31754,North,Wholesale
31755,Central,Wholesale
31756,Central,Retail
31757,West,Retail
31758,Central,Wholesale
31759,North,Retail
31760,North,Retail
31761,North,Wholesale
31762,East,Retail
31763,North,Retail
31764,North,Retail
31765,East,Retail
31766,Central,Retail
31767,North,Retail
31768,East,Retail
31769,North,Retail
31770,East,Retail
31771,South,Retail
31772,East,Wholesale
31773,West,Retail
31774,South,Wholesale
31775,West,Wholesale
31776,North,Wholesale
31777,East,Retail
31778,West,Retail
31779,East,Retail
31780,East,Wholesale
31781,North,Retail
31782,West,Retail
31783,North,Retail
31784,West,Retail
31785,South,Retail
31786,South,Retail
31787,West,Retail
31788,North,Retail
31789,West,Retail
31790,Central,Retail
31791,West,Retail
31792,Central,Retail
31793,East,Retail
31794,Central,Retail
31795,South,Retail
31796,East,Retail
31797,North,Retail
31798,West,Retail
31799,South,Retail
31800,West,Retail
31801,East,Wholesale
31802,East,Retail
31803,Central,Retail
31804,Central,Retail
31805,West,Retail
31806,Central,Retail
31807,West,Retail
31808,East,Retail
31809,South,Retail
31810,West,Wholesale
31811,South,Retail
31812,West,Retail
31813,Central,Retail
31814,North,Wholesale
31815,South,Retail
31816,North,Retail
31817,North,Retail
31818,West,Retail
31819,Central,Retail
31820,West,Retail
31821,West,Retail
31822,Central,Wholesale
31823,East,Retail
31824,North,Retail
31825,North,Retail
31826,South,Wholesale
31827,South,Retail
31828,South,Retail
31829,Central,Retail
31830,East,Retail
31831,Central,Retail
31832,North,Retail
31833,North,Retail
31834,East,Wholesale
31835,West,Retail
31836,East,Retail
31837,West,Retail
31838,South,Wholesale
31839,Central,Retail
31840,East,Retail
31841,East,Retail
31842,South,Wholesale
31843,Central,Retail
31844,Central,Retail
31845,North,Retail
31846,Central,Retail
31847,South,Wholesale
31848,Central,Retail
31849,Central,Wholesale
31850,North,Wholesale
31851,South,Retail
31852,West,Retail
31853,West,Retail
31854,West,Retail
31855,North,Retail
31856,Central,Retail
31857,West,Retail
31858,East,Retail
31859,Central,Retail
31860,East,Retail
31861,North,Retail
31862,South,Retail
31863,North,Retail
31864,South,Wholesale
31865,South,Retail
31866,South,Retail
31867,South,Retail
31868,Central,Retail
31869,Central,Retail
31870,North,Retail
31871,North,Retail
31872,South,Retail
31873,Central,Retail
31874,West,Retail
31875,Central,Retail
31876,West,Retail
31877,West,Retail
31878,East,Wholesale
31879,Central,Retail
31880,South,Wholesale
31881,North,Retail
31882,West,Retail
31883,Central,Retail
31884,Central,Wholesale
31885,West,Retail
31886,Central,Retail
31887,South,Wholesale
31888,West,Retail
31889,Central,Retail
31890,Central,Retail
31891,North,Retail
31892,South,Retail
31893,North,Wholesale
31894,North,Retail
31895,North,Retail
31896,North,Wholesale
31897,South,Retail
31898,West,Retail
31899,West,Retail
31900,West,Wholesale
31901,Central,Wholesale
31902,West,Retail
31903,North,Retail
31904,South,Retail
31905,East,Retail
31906,North,Retail
31907,West,Retail
31908,North,Retail
31909,South,Retail
31910,West,Retail
31911,West,Retail
31912,East,Retail
31913,North,Wholesale
31914,West,Retail
31915,East,Retail
31916,South,Wholesale
31917,North,Wholesale
31918,East,Retail
31919,East,Retail
31920,South,Retail
31921,North,Retail
31922,East,Wholesale
31923,South,Retail
31924,Central,Retail
31925,South,Retail
31926,West,Retail
31927,Central,Retail
31928,West,Retail
31929,Central,Wholesale
31930,Central,Retail
31931,South,Retail
31932,Central,Wholesale
31933,Central,Wholesale
31934,South,Retail
31935,South,Retail
31936,North,Retail
31937,West,Retail
31938,West,Retail
31939,South,Retail
31940,Central,Wholesale
31941,East,Retail
31942,West,Retail
31943,Central,Retail
31944,South,Retail
31945,East,Retail
31946,West,Retail
31947,South,Retail
31948,Central,Retail
31949,West,Wholesale
31950,Central,Retail
31951,East,Retail
31952,North,Wholesale
31953,West,Retail
31954,East,Wholesale
31955,South,Retail
31956,West,Retail
31957,East,Retail
31958,North,Retail
31959,North,Retail
31960,South,Retail
31961,South,Retail
31962,South,Retail
31963,North,Retail
31964,North,Retail
31965,East,Retail
31966,North,Retail
31967,South,Retail
31968,East,Retail
31969,North,Retail
31970,West,Retail
31971,North,Retail
31972,Central,Wholesale
31973,Central,Wholesale
31974,Central,Retail
31975,West,Retail
31976,East,Retail
31977,East,Retail
31978,East,Retail
31979,Central,Retail
31980,East,Retail
31981,Central,Retail
31982,East,Retail
31983,East,Retail
31984,West,Wholesale
31985,Central,Retail
31986,Central,Retail
31987,West,Retail
31988,West,Wholesale
31989,West,Retail
31990,Central,Retail
31991,South,Retail
31992,Central,Retail
31993,South,Wholesale
31994,West,Retail
31995,Central,Retail
31996,East,Retail
31997,North,Retail
31998,Central,Wholesale
31999,West,Retail
32000,East,Wholesale
32001,South,Retail
32002,West,Retail
32003,South,Wholesale
32004,Central,Retail
32005,North,Retail
32006,Central,Wholesale
32007,South,Retail
32008,East,Wholesale
32009,South,Wholesale
32010,West,Retail
32011,South,Retail
32012,North,Retail
32013,South,Wholesale
32014,North,Retail
32015,North,Wholesale
32016,South,Retail
32017,South,Retail
32018,South,Retail
32019,East,Retail
32020,Central,Retail
32021,West,Retail
32022,South,Retail
32023,South,Retail
32024,Central,Retail
32025,Central,Retail
32026,Central,Retail
32027,South,Retail
32028,West,Wholesale
32029,Central,Retail
32030,North,Retail
32031,South,Retail
32032,West,Retail
32033,West,Retail
32034,West,Wholesale
32035,Central,Retail
32036,East,Retail
32037,North,Retail
32038,South,Retail
32039,Central,Retail
32040,West,Retail
32041,West,Retail
32042,West,Retail
32043,North,Retail
32044,North,Wholesale
32045,North,Retail
32046,West,Retail
32047,Central,Retail
32048,North,Retail
32049,North,Retail
32050,Central,Retail
32051,South,Wholesale
32052,South,Retail
32053,South,Retail
32054,East,Retail
32055,West,Retail
32056,West,Retail
32057,East,Retail
32058,Central,Wholesale
32059,Central,Retail
32060,East,Retail
32061,West,Retail
32062,North,Retail
32063,Central,Retail
32064,East,Retail
32065,South,Retail
32066,South,Retail
32067,West,Retail
32068,North,Retail
32069,East,Wholesale
32070,Central,Retail
32071,South,Retail
32072,South,Retail
32073,West,Retail
32074,North,Retail
32075,North,Retail
32076,West,Retail
32077,Central,Retail
32078,Central,Retail
32079,East,Retail
32080,East,Retail
32081,Central,Retail
32082,South,Retail
32083,South,Wholesale
32084,East,Retail
32085,South,Wholesale
32086,South,Wholesale
32087,West,Retail
32088,West,Retail
32089,Central,Retail
32090,North,Retail
32091,North,Wholesale
32092,East,Retail
32093,West,Retail
32094,Central,Retail
32095,South,Retail
32096,East,Retail
32097,West,Retail
32098,Central,Retail
32099,East,Retail
32100,East,Retail
32101,South,Wholesale
32102,East,Retail
32103,West,Retail
32104,Central,Retail
32105,North,Wholesale
32106,Central,Retail
32107,North,Retail
32108,South,Retail
32109,North,Wholesale
32110,East,Retail
32111,East,Wholesale
32112,West,Retail
32113,Central,Wholesale
32114,West,Retail
32115,North,Retail
32116,West,Retail
32117,East,Retail
32118,West,Wholesale
32119,North,Retail
32120,North,Retail
32121,South,Retail
32122,West,Retail
32123,East,Wholesale
32124,Central,Retail
32125,West,Retail
32126,North,Retail
32127,South,Retail
32128,East,Wholesale
32129,North,Wholesale
32130,Central,Retail
32131,South,Wholesale
32132,Central,Retail
32133,North,Retail
32134,East,Retail
32135,North,Retail
32136,Central,Retail
32137,West,Retail
32138,South,Retail
32139,West,Wholesale
32140,East,Retail
32141,South,Retail
32142,North,Retail
32143,South,Retail
32144,North,Retail
32145,South,Wholesale
32146,West,Wholesale
32147,East,Retail
32148,North,Wholesale
32149,North,Retail
32150,North,Retail
32151,West,Retail
32152,West,Wholesale
32153,North,Wholesale
32154,South,Retail
32155,Central,Retail
32156,South,Retail
32157,East,Retail
32158,West,Retail
32159,Central,Retail
32160,East,Retail
32161,South,Retail
32162,North,Retail
32163,Central,Retail
32164,West,Retail
32165,Central,Wholesale
32166,Central,Wholesale
32167,East,Retail
32168,Central,Retail
32169,East,Retail
32170,Central,Retail
32171,East,Retail
32172,East,Retail
32173,North,Retail
32174,North,Retail
32175,South,Retail
32176,East,Retail
32177,East,Retail
32178,North,Retail
32179,Central,Retail
32180,West,Retail
32181,West,Retail
32182,North,Retail
32183,East,Retail
32184,Central,Retail
32185,Central,Wholesale
32186,East,Retail
32187,West,Retail
32188,North,Retail
32189,South,Retail
32190,East,Retail
32191,West,Retail
32192,North,Retail
32193,West,Retail
32194,East,Retail
32195,North,Wholesale
32196,West,Wholesale
32197,East,Retail
32198,South,Retail
32199,West,Retail
32200,East,Retail
32201,South,Retail
32202,West,Retail
32203,Central,Retail
32204,West,Retail
32205,West,Wholesale
32206,West,Retail
32207,East,Retail
32208,East,Retail
32209,West,Retail
32210,East,Retail
32211,North,Wholesale
32212,North,Retail
32213,East,Retail
32214,Central,Retail
32215,West,Retail
32216,North,Retail
32217,North,Retail
32218,East,Wholesale
32219,Central,Retail
32220,East,Retail
32221,West,Wholesale
32222,North,Retail
32223,East,Retail
32224,North,Retail
32225,South,Retail
32226,West,Wholesale
32227,Central,Wholesale
32228,North,Retail
32229,West,Retail
32230,West,Retail
32231,West,Wholesale
32232,West,Retail
32233,Central,Wholesale
32234,North,Retail
32235,North,Retail
32236,West,Wholesale
32237,South,Wholesale
32238,West,Retail
32239,East,Retail
32240,Central,Retail
32241,East,Wholesale
32242,West,Retail
32243,East,Wholesale
32244,South,Retail
32245,East,Wholesale
32246,East,Wholesale
32247,Central,Retail
32248,West,Wholesale
32249,West,Retail
32250,West,Wholesale
32251,West,Retail
32252,East,Retail
32253,West,Retail
32254,North,Retail
32255,Central,Retail
32256,East,Retail
32257,West,Retail
32258,West,Retail
32259,South,Wholesale
32260,East,Retail
32261,Central,Retail
32262,Central,Wholesale
32263,North,Retail
32264,South,Wholesale
32265,South,Retail
32266,South,Retail
32267,North,Retail
32268,South,Wholesale
32269,Central,Retail
32270,East,Retail
32271,West,Retail
32272,South,Retail
32273,West,Retail
32274,South,Retail
32275,West,Retail
32276,East,Retail
32277,West,Retail
32278,South,Retail
32279,East,Retail
32280,North,Retail
32281,Central,Retail
32282,East,Retail
32283,Central,Retail
32284,West,Retail
32285,South,Retail
32286,South,Retail
32287,South,Wholesale
32288,North,Retail
32289,West,Retail
32290,East,Retail
32291,Central,Retail
32292,South,Retail
32293,East,Retail
32294,Central,Retail
32295,East,Retail
32296,Central,Retail
32297,Central,Retail
32298,East,Wholesale
32299,East,Retail
32300,Central,Retail
32301,North,Retail
32302,North,Retail
32303,North,Retail
32304,West,Retail
32305,East,Retail
32306,South,Retail
32307,South,Wholesale
32308,West,Retail
32309,North,Retail
32310,South,Retail
32311,West,Retail
32312,South,Retail
32313,West,Retail
32314,East,Wholesale
32315,Central,Wholesale
32316,West,Wholesale
32317,East,Retail
32318,East,Retail
32319,West,Retail
32320,East,Retail
32321,North,Retail
32322,West,Retail
32323,East,Retail
32324,East,Retail
32325,North,Retail
32326,South,Retail
32327,North,Retail
32328,East,Wholesale
32329,West,Retail
32330,South,Wholesale
32331,Central,Wholesale
32332,Central,Retail
32333,North,Retail
32334,Central,Retail
32335,South,Wholesale
32336,West,Retail
32337,Central,Wholesale
32338,West,Retail
32339,North,Retail
32340,South,Retail
32341,North,Retail
32342,East,Retail
32343,East,Retail
32344,Central,Retail
32345,West,Retail
32346,South,Wholesale
32347,West,Wholesale
32348,Central,Retail
32349,Central,Retail
32350,North,Retail
32351,Central,Wholesale
32352,South,Retail
32353,West,Wholesale
32354,North,Retail
32355,North,Retail
32356,East,Retail
32357,East,Retail
32358,East,Wholesale
32359,North,Retail
32360,East,Retail
32361,Central,Wholesale
32362,North,Retail
32363,South,Retail
32364,West,Retail
32365,North,Retail
32366,South,Retail
32367,West,Retail
32368,South,Retail
32369,Central,Retail
32370,North,Wholesale
32371,West,Retail
32372,South,Retail
32373,East,Wholesale
32374,East,Retail
32375,South,Retail
32376,East,Retail
32377,Central,Retail
32378,East,Retail
32379,West,Retail
32380,West,Wholesale
32381,Central,Retail
32382,East,Wholesale
32383,East,Retail
32384,North,Retail
32385,South,Wholesale
32386,South,Retail
32387,North,Retail
32388,West,Retail
32389,South,Wholesale
32390,North,Retail
32391,Central,Retail
32392,Central,Retail
32393,Central,Retail
32394,South,Wholesale
32395,North,Retail
32396,West,Retail
32397,East,Retail
32398,West,Retail
32399,South,Wholesale
32400,Central,Retail
32401,North,Retail
32402,East,Retail
32403,North,Wholesale
32404,West,Retail
32405,Central,Retail
32406,Central,Retail
32407,South,Retail
32408,North,Retail
32409,South,Retail
32410,West,Retail
32411,Central,Retail
32412,South,Retail
32413,North,Retail
32414,Central,Retail
32415,East,Retail
32416,South,Wholesale
32417,West,Retail
32418,Central,Wholesale
32419,East,Retail
32420,North,Wholesale
32421,West,Retail
32422,West,Retail
32423,South,Retail
32424,South,Retail
32425,North,Retail
32426,West,Retail
32427,South,Retail
32428,South,Wholesale
32429,East,Wholesale
32430,West,Retail
32431,West,Retail
32432,North,Retail
32433,Central,Retail
32434,South,Retail
32435,West,Retail
32436,South,Wholesale
32437,North,Retail
32438,South,Retail
32439,West,Retail
32440,North,Retail
32441,North,Wholesale
32442,West,Retail
32443,Central,Retail
32444,East,Retail
32445,West,Retail
32446,East,Retail
32447,South,Retail
32448,East,Retail
32449,West,Retail
32450,Central,Retail
32451,Central,Retail
32452,Central,Retail
32453,Central,Retail
32454,West,Retail
32455,South,Retail
32456,East,Retail
32457,Central,Retail
32458,North,Retail
32459,East,Retail
32460,South,Wholesale
32461,Central,Retail
32462,East,Retail
32463,South,Retail
32464,West,Retail
32465,South,Retail
32466,South,Retail
32467,Central,Wholesale
32468,South,Wholesale
32469,East,Retail
32470,East,Retail
32471,East,Retail
32472,East,Retail
32473,Central,Retail
32474,South,Retail
32475,North,Retail
32476,West,Retail
32477,West,Retail
32478,South,Retail
32479,West,Wholesale
32480,West,Retail
32481,Central,Retail
32482,North,Wholesale
32483,East,Wholesale
32484,West,Retail
32485,South,Retail
32486,East,Retail
32487,West,Retail
32488,North,Retail
32489,West,Retail
32490,North,Wholesale
32491,South,Retail
32492,North,Retail
32493,North,Retail
32494,South,Retail
32495,North,Retail
32496,North,Retail
32497,Central,Retail
32498,East,Retail
32499,West,Retail
32500,North,Retail
32501,North,Retail
32502,South,Retail
32503,North,Retail
32504,East,Retail
32505,Central,Wholesale
32506,South,Retail
32507,Central,Retail
32508,South,Retail
32509,North,Retail
32510,West,Retail
32511,North,Retail
32512,South,Retail
32513,South,Retail
32514,South,Retail
32515,West,Wholesale
32516,East,Wholesale
32517,Central,Wholesale
32518,North,Retail
32519,West,Retail
32520,Central,Retail
32521,Central,Wholesale
32522,North,Retail
32523,North,Retail
32524,West,Retail
32525,East,Retail
32526,Central,Retail
32527,East,Retail
32528,East,Wholesale
32529,South,Retail
32530,West,Retail
32531,Central,Retail
32532,East,Wholesale
32533,East,Retail
32534,Central,Retail
32535,North,Retail
32536,Central,Retail
32537,South,Wholesale
32538,Central,Retail
32539,East,Wholesale
32540,West,Retail
32541,North,Retail
32542,West,Retail
32543,North,Retail
32544,North,Retail
32545,West,Retail
32546,East,Retail
32547,West,Retail
32548,South,Retail
32549,East,Retail
32550,North,Retail
32551,West,Retail
32552,West,Retail
32553,North,Wholesale
32554,South,Retail
32555,East,Retail
32556,West,Retail
32557,East,Retail
32558,North,Retail
32559,Central,Retail
32560,East,Retail
32561,East,Retail
32562,Central,Retail
32563,South,Retail
32564,West,Retail
32565,South,Wholesale
32566,North,Retail
32567,East,Retail
32568,Central,Retail
32569,North,Retail
32570,Central,Retail
32571,South,Retail
32572,Central,Retail
32573,West,Retail
32574,East,Retail
32575,South,Retail
32576,East,Retail
32577,East,Retail
32578,Central,Wholesale
32579,North,Retail
32580,Central,Retail
32581,North,Retail
32582,North,Retail
32583,Central,Retail
32584,South,Wholesale
32585,Central,Retail
32586,Central,Retail
32587,West,Retail
32588,Central,Retail
32589,East,Wholesale
32590,West,Retail
32591,Central,Retail
32592,East,Retail
32593,North,Wholesale
32594,Central,Retail
32595,East,Retail
32596,North,Retail
32597,West,Wholesale
32598,West,Retail
32599,North,Retail
32600,West,Retail
32601,North,Wholesale
32602,North,Retail
32603,South,Retail
32604,Central,Retail
32605,East,Wholesale
32606,West,Retail
32607,North,Retail
32608,Central,Retail
32609,Central,Retail
32610,South,Retail
32611,South,Wholesale
32612,Central,Retail
32613,East,Wholesale
32614,Central,Wholesale
32615,Central,Retail
32616,Central,Retail
32617,West,Wholesale
32618,South,Retail
32619,West,Retail
32620,East,Retail
32621,East,Retail
32622,North,Retail
32623,South,Retail
32624,West,Retail
32625,North,Retail
32626,Central,Retail
32627,Central,Wholesale
32628,Central,Retail
32629,North,Wholesale
32630,East,Retail
32631,East,Wholesale
32632,Central,Wholesale
32633,South,Retail
32634,North,Wholesale
32635,West,Wholesale
32636,Central,Wholesale
32637,West,Retail
32638,East,Wholesale
32639,North,Retail
32640,East,Retail
32641,North,Wholesale
32642,Central,Wholesale
32643,South,Retail
32644,North,Retail
32645,Central,Retail
32646,East,Retail
32647,West,Retail
32648,North,Retail
32649,South,Retail
32650,West,Retail
32651,Central,Retail
32652,South,Retail
32653,Central,Retail
32654,South,Wholesale
32655,South,Retail
32656,East,Wholesale
32657,North,Wholesale
32658,West,Wholesale
32659,East,Retail
32660,West,Wholesale
32661,Central,Retail
32662,North,Retail
32663,West,Retail
32664,Central,Wholesale
32665,South,Wholesale
32666,North,Wholesale
32667,West,Retail
32668,Central,Retail
32669,Central,Wholesale
32670,Central,Retail
32671,West,Retail
32672,Central,Retail
32673,South,Retail
32674,South,Retail
32675,Central,Retail
32676,Central,Retail
32677,West,Retail
32678,North,Retail
32679,West,Wholesale
32680,South,Retail
32681,North,Retail
32682,Central,Retail
32683,South,Retail
32684,Central,Wholesale
32685,Central,Wholesale
32686,South,Retail
32687,North,Retail
32688,East,Retail
32689,West,Retail
32690,South,Retail
32691,Central,Retail
32692,Central,Retail
32693,East,Retail
32694,East,Retail
32695,North,Retail
32696,Central,Retail
32697,West,Retail
32698,East,Retail
32699,East,Retail
32700,South,Wholesale
32701,South,Retail
32702,South,Retail
32703,East,Retail
32704,North,Wholesale
32705,East,Retail
32706,West,Retail
32707,North,Retail
32708,South,Retail
32709,Central,Retail
32710,Central,Retail
32711,North,Wholesale
32712,Central,Retail
32713,South,Retail
32714,North,Wholesale
32715,East,Retail
32716,South,Retail
32717,Central,Retail
32718,East,Retail
32719,West,Wholesale
32720,North,Retail
32721,East,Retail
32722,West,Retail
32723,East,Wholesale
32724,South,Retail
32725,West,Retail
32726,North,Retail
32727,South,Wholesale
32728,West,Retail
32729,Central,Retail
32730,North,Retail
32731,Central,Retail
32732,Central,Retail
32733,North,Retail
32734,Central,Retail
32735,North,Wholesale
32736,West,Wholesale
32737,East,Wholesale
32738,Central,Retail
32739,South,Retail
32740,Central,Retail
32741,Central,Retail
32742,South,Wholesale
32743,North,Retail
32744,East,Retail
32745,West,Retail
32746,North,Wholesale
32747,South,Retail
32748,East,Wholesale
32749,East,Retail
32750,East,Wholesale
32751,West,Retail
32752,Central,Retail
32753,East,Retail
32754,North,Wholesale
32755,East,Retail
32756,North,Retail
32757,North,Wholesale
32758,Central,Retail
32759,Central,Retail
32760,East,Retail
32761,West,Retail
32762,East,Retail
32763,South,Wholesale
32764,East,Wholesale
32765,West,Retail
32766,South,Wholesale
32767,Central,Retail
32768,East,Retail
32769,East,Retail
32770,West,Retail
32771,North,Retail
32772,North,Wholesale
32773,Central,Retail
32774,Central,Wholesale
32775,Central,Wholesale
32776,North,Retail
32777,East,Wholesale
32778,East,Retail
32779,East,Retail
32780,West,Retail
32781,Central,Retail
32782,West,Retail
32783,Central,Retail
32784,East,Wholesale
32785,West,Wholesale
32786,West,Wholesale
32787,East,Retail
32788,North,Retail
32789,North,Wholesale
32790,West,Wholesale
32791,West,Retail
32792,Central,Retail
32793,West,Wholesale
32794,South,Retail
32795,East,Retail
32796,South,Retail
32797,West,Wholesale
32798,East,Retail
32799,South,Wholesale
32800,South,Wholesale
32801,Central,Retail
32802,West,Wholesale
32803,Central,Retail
32804,Central,Retail
32805,Central,Wholesale
32806,South,Retail
32807,South,Retail
32808,North,Wholesale
32809,Central,Retail
32810,Central,Retail
32811,North,Retail
32812,West,Wholesale
32813,East,Retail
32814,East,Retail
32815,East,Retail
32816,West,Wholesale
32817,North,Retail
32818,West,Retail
32819,North,Retail
32820,West,Wholesale
32821,Central,Retail
32822,South,Retail
32823,East,Retail
32824,Central,Retail
32825,East,Wholesale
32826,West,Retail
32827,South,Retail
32828,Central,Retail
32829,East,Retail
32830,East,Retail
32831,West,Retail
32832,North,Retail
32833,Central,Retail
32834,Central,Retail
32835,Central,Retail
32836,South,Retail
32837,East,Wholesale
32838,South,Retail
32839,Central,Retail
32840,Central,Wholesale
32841,West,Wholesale
32842,West,Retail
32843,West,Wholesale
32844,Central,Retail
32845,Central,Wholesale
32846,West,Retail
32847,West,Retail
32848,Central,Retail
32849,Central,Retail
32850,South,Wholesale
32851,East,Retail
32852,East,Retail
32853,East,Retail
32854,West,Retail
32855,East,Retail
32856,East,Wholesale
32857,West,Wholesale
32858,North,Retail
32859,East,Retail
32860,North,Retail
32861,North,Retail
32862,South,Retail
32863,South,Retail
32864,North,Retail
32865,East,Retail
32866,West,Retail
32867,South,Retail
32868,East,Retail
32869,South,Retail
32870,East,Retail
32871,West,Retail
32872,Central,Retail
32873,East,Retail
32874,Central,Retail
32875,South,Retail
32876,Central,Retail
32877,North,Retail
32878,Central,Retail
32879,East,Retail
32880,South,Retail
32881,North,Retail
32882,South,Retail
32883,South,Retail
32884,East,Retail
32885,South,Retail
32886,Central,Retail
32887,East,Retail
32888,East,Retail
32889,West,Retail
32890,Central,Retail
32891,East,Retail
32892,West,Wholesale
32893,East,Wholesale
32894,Central,Retail
32895,North,Wholesale
32896,North,Retail
32897,North,Wholesale
32898,East,Retail
32899,South,Wholesale
32900,West,Retail
32901,North,Retail
32902,South,Retail
32903,North,Wholesale
32904,West,Retail
32905,North,Retail
32906,South,Wholesale
32907,North,Retail
32908,West,Retail
32909,South,Retail
32910,West,Retail
32911,Central,Retail
32912,South,Retail
32913,South,Retail
32914,South,Retail
32915,South,Retail
32916,North,Retail
32917,South,Retail
32918,South,Wholesale
32919,North,Retail
32920,North,Retail
32921,South,Retail
32922,Central,Retail
32923,Central,Retail
32924,North,Wholesale
32925,West,Retail
32926,South,Retail
32927,East,Retail
32928,East,Retail
32929,West,Retail
32930,South,Retail
32931,Central,Retail
32932,Central,Retail
32933,West,Retail
32934,Central,Retail
32935,East,Retail
32936,South,Retail
32937,Central,Retail
32938,West,Retail
32939,West,Retail
32940,North,Retail
32941,East,Retail
32942,North,Retail
32943,East,Wholesale
32944,East,Retail
32945,South,Retail
32946,West,Wholesale
32947,West,Wholesale
32948,East,Retail
32949,North,Retail
32950,Central,Wholesale
32951,East,Wholesale
32952,Central,Retail
32953,South,Retail
32954,Central,Retail
32955,West,Retail
32956,Central,Retail
32957,East,Retail
32958,West,Retail
32959,Central,Retail
32960,East,Retail
32961,East,Retail
32962,East,Retail
32963,Central,Retail
32964,West,Retail
32965,South,Retail
32966,Central,Wholesale
32967,South,Retail
32968,Central,Wholesale
32969,East,Retail
32970,South,Retail
32971,North,Retail
32972,West,Retail
32973,South,Retail
32974,West,Retail
32975,West,Retail
32976,Central,Retail
32977,West,Retail
32978,Central,Retail
32979,East,Retail
32980,North,Retail
32981,South,Retail
32982,West,Wholesale
32983,North,Retail
32984,South,Retail
32985,East,Retail
32986,West,Wholesale
32987,North,Retail
32988,South,Retail
32989,Central,Retail
32990,West,Retail
32991,South,Retail
32992,West,Retail
32993,North,Retail
32994,South,Wholesale
32995,West,Retail
32996,East,Retail
32997,East,Retail
32998,West,Retail
32999,East,Retail
33000,South,Retail
33001,South,Wholesale
33002,Central,Retail
33003,Central,Wholesale
33004,East,Retail
33005,North,Retail
33006,Central,Retail
33007,North,Retail
33008,West,Retail
33009,North,Retail
33010,South,Wholesale
33011,South,Retail
33012,West,Retail
33013,North,Retail
33014,North,Retail
33015,West,Retail
33016,Central,Retail
33017,East,Retail
33018,Central,Retail
33019,West,Retail
33020,East,Wholesale
33021,East,Retail
33022,Central,Wholesale
33023,South,Retail
33024,Central,Retail
33025,West,Retail
33026,East,Retail
33027,West,Retail
33028,Central,Wholesale
33029,Central,Retail
33030,East,Retail
33031,South,Retail
33032,Central,Retail
33033,North,Retail
33034,South,Retail
33035,West,Retail
33036,North,Retail
33037,North,Retail
33038,North,Wholesale
33039,North,Wholesale
33040,West,Retail
33041,East,Retail
33042,North,Retail
33043,East,Retail
33044,South,Retail
33045,North,Wholesale
33046,West,Retail
33047,North,Retail
33048,Central,Retail
33049,South,Retail
33050,North,Retail
33051,North,Retail
33052,South,Retail
33053,South,Wholesale
33054,East,Retail
33055,North,Retail
33056,Central,Retail
33057,South,Retail
33058,North,Wholesale
33059,North,Retail
33060,Central,Retail
33061,South,Wholesale
33062,South,Retail
33063,West,Retail
33064,North,Retail
33065,South,Retail
33066,Central,Retail
33067,Central,Retail
33068,East,Retail
33069,East,Retail
33070,North,Retail
33071,South,Retail
33072,East,Wholesale
33073,Central,Retail
33074,Central,Retail
33075,Central,Retail
33076,Central,Retail
33077,East,Retail
33078,North,Wholesale
33079,East,Retail
33080,Central,Wholesale
33081,Central,Retail
33082,South,Retail
33083,East,Retail
33084,North,Wholesale
33085,West,Retail
33086,Central,Retail
33087,South,Retail
33088,North,Wholesale
33089,Central,Retail
33090,West,Retail
33091,East,Retail
33092,Central,Retail
33093,East,Retail
33094,West,Retail
33095,East,Wholesale
33096,West,Retail
33097,South,Retail
33098,South,Retail
33099,East,Retail
33100,West,Retail
33101,West,Retail
33102,North,Wholesale
33103,South,Retail
33104,West,Retail
33105,West,Wholesale
33106,South,Retail
33107,West,Retail
33108,South,Retail
33109,North,Retail
33110,North,Wholesale
33111,South,Retail
33112,South,Wholesale
33113,East,Retail
33114,East,Wholesale
33115,West,Retail
33116,West,Retail
33117,South,Retail
