product_id,sku_code,category,brand,unit_cost,selling_price
6752,SKU-006752,Apparel,BrandE,3727,7278.42
6753,SKU-006753,Grocery,BrandA,1925.96,2765.15
6754,SKU-006754,Sports,BrandC,3514.71,4520.57
6755,SKU-006755,Electronics,BrandB,4675.39,9181.63
6756,SKU-006756,Electronics,BrandC,4511.72,6187.46
6757,SKU-006757,Apparel,BrandB,4453.3,6771.03
6758,SKU-006758,Grocery,BrandC,590.63,798.88
6759,SKU-006759,Home,BrandD,3158.04,5974.73
6760,SKU-006760,Apparel,BrandA,5618.49,10857.71
6761,SKU-006761,Beauty,BrandD,5467.94,10189.2
6762,SKU-006762,Beauty,BrandB,828.45,1039.12
6763,SKU-006763,Sports,BrandA,923.15,1790.9
6764,SKU-006764,Home,BrandA,4673.22,6688.09
6765,SKU-006765,Apparel,BrandB,5408.84,6919.27
6766,SKU-006766,Sports,BrandB,2430.6,3535.89
6767,SKU-006767,Grocery,BrandA,4272.62,6311.51
6768,SKU-006768,Home,BrandD,4090.49,7388.27
6769,SKU-006769,Apparel,BrandA,2430.16,3642.32
6770,SKU-006770,Electronics,BrandB,871.69,1127.24
6771,SKU-006771,Sports,BrandA,915.45,1553.02
6772,SKU-006772,Beauty,BrandD,679.36,1196.26
6773,SKU-006773,Electronics,BrandE,2996.17,4602.53
6774,SKU-006774,Beauty,BrandB,1057.83,1493.22
6775,SKU-006775,Home,BrandC,854.83,1496.86
6776,SKU-006776,Electronics,BrandC,4421.95,8155.72
6777,SKU-006777,Electronics,BrandB,476.8,935.66
6778,SKU-006778,Sports,BrandD,5140.64,9146.44
6779,SKU-006779,Grocery,BrandA,3164.17,5279.11
6780,SKU-006780,Home,BrandE,1096.25,2103.12
6781,SKU-006781,Sports,BrandB,1913.32,3437.67
6782,SKU-006782,Electronics,BrandE,3067.15,5723.72
6783,SKU-006783,Electronics,BrandA,671.35,887.39
6784,SKU-006784,Beauty,BrandC,3554.97,4627.86
6785,SKU-006785,Apparel,BrandE,5145.94,9510.45
6786,SKU-006786,Apparel,BrandD,3675.34,7319.54
6787,SKU-006787,Beauty,BrandA,5257.49,8549.47
6788,SKU-006788,Sports,BrandC,335.78,660.5
6789,SKU-006789,Sports,BrandA,970.76,1574.02
6790,SKU-006790,Apparel,BrandE,2234.75,3012.45
6791,SKU-006791,Beauty,BrandE,2111.43,3092.8
6792,SKU-006792,Apparel,BrandC,1885.02,2882.08
6793,SKU-006793,Sports,BrandB,2077.68,4087.21
6794,SKU-006794,Grocery,BrandA,2596.44,4110
6795,SKU-006795,Apparel,BrandD,4970.52,6906.49
6796,SKU-006796,Apparel,BrandE,2781.97,4158.52
6797,SKU-006797,Beauty,BrandE,1524.36,3028.98
6798,SKU-006798,Home,BrandD,4289.99,7613.7
6799,SKU-006799,Grocery,BrandB,93.23,142.61
6800,SKU-006800,Beauty,BrandE,568.15,813.72
6801,SKU-006801,Sports,BrandB,1504.74,2145.08
6802,SKU-006802,Sports,BrandC,3088.46,5670.23
6803,SKU-006803,Electronics,BrandE,1585.66,1988.12
6804,SKU-006804,Home,BrandE,3635.39,6744.94
6805,SKU-006805,Sports,BrandB,1054.75,1767.92
6806,SKU-006806,Electronics,BrandC,1174.93,1844.75
6807,SKU-006807,Grocery,BrandE,5386.05,8588.6
6808,SKU-006808,Grocery,BrandB,459.97,664.1
6809,SKU-006809,Apparel,BrandD,2939.31,4621.79
6810,SKU-006810,Home,BrandE,4927.24,6334.51
6811,SKU-006811,Electronics,BrandC,1994.55,3235.6
6812,SKU-006812,Sports,BrandD,2819.94,3906.05
6813,SKU-006813,Grocery,BrandC,2404.14,3731.6
6814,SKU-006814,Electronics,BrandE,3275.92,4462.27
6815,SKU-006815,Beauty,BrandC,3077.48,5481.16
6816,SKU-006816,Beauty,BrandB,5516.08,8727.68
6817,SKU-006817,Home,BrandD,3861.07,6699.3
6818,SKU-006818,Sports,BrandD,952.03,1579.32
6819,SKU-006819,Beauty,BrandE,4987.27,8170.13
6820,SKU-006820,Sports,BrandC,3470.73,5884.04
6821,SKU-006821,Home,BrandE,1334.44,2579.36
6822,SKU-006822,Apparel,BrandB,973.29,1374.17
6823,SKU-006823,Beauty,BrandB,3458.81,4515.31
6824,SKU-006824,Beauty,BrandA,2672.2,5162.77
6825,SKU-006825,Home,BrandC,5091.8,6761.06
6826,SKU-006826,Electronics,BrandC,4162.4,6465.1
6827,SKU-006827,Electronics,BrandE,3975.44,6898.2
6828,SKU-006828,Grocery,BrandD,535.45,828.65
6829,SKU-006829,Sports,BrandA,2615.17,4509.28
6830,SKU-006830,Electronics,BrandD,1253.01,2400.64
6831,SKU-006831,Home,BrandA,5503.6,10241.69
6832,SKU-006832,Beauty,BrandB,5438.72,9267.7
6833,SKU-006833,Sports,BrandB,4606.95,6930.75
6834,SKU-006834,Sports,BrandA,4420.83,5593.33
6835,SKU-006835,Beauty,BrandE,2102.25,3992.31
6836,SKU-006836,Home,BrandB,5970.65,8383.25
6837,SKU-006837,Sports,BrandD,4634.76,8897.38
6838,SKU-006838,Sports,BrandC,1868.81,3404.49
6839,SKU-006839,Home,BrandE,5708.94,10569.38
6840,SKU-006840,Beauty,BrandE,4446.53,6368.9
6841,SKU-006841,Home,BrandD,4621.57,8955.09
6842,SKU-006842,Electronics,BrandC,5063.34,7252.94
6843,SKU-006843,Grocery,BrandC,2037.55,3479.48
6844,SKU-006844,Beauty,BrandB,4043.05,5359.4
6845,SKU-006845,Sports,BrandE,526.4,1010.06
6846,SKU-006846,Grocery,BrandA,186.83,299.13
6847,SKU-006847,Apparel,BrandB,1540.54,2361.09
6848,SKU-006848,Apparel,BrandC,4486.58,6975.63
6849,SKU-006849,Electronics,BrandE,403.5,678.35
6850,SKU-006850,Grocery,BrandA,3133.18,5709.26
6851,SKU-006851,Sports,BrandE,5856.36,10454.23
6852,SKU-006852,Home,BrandC,5578.97,10378.28
6853,SKU-006853,Home,BrandB,2264.98,3590.25
6854,SKU-006854,Apparel,BrandA,343.04,563.53
6855,SKU-006855,Sports,BrandE,2491.2,4486.6
6856,SKU-006856,Grocery,BrandB,4374.71,6082.79
6857,SKU-006857,Grocery,BrandA,832.5,1074.63
6858,SKU-006858,Home,BrandE,5333.67,8760.56
6859,SKU-006859,Grocery,BrandA,2345,3472.68
6860,SKU-006860,Beauty,BrandE,4817.74,8353.25
6861,SKU-006861,Home,BrandC,43.82,66.43
6862,SKU-006862,Electronics,BrandB,5501.06,7817.66
6863,SKU-006863,Home,BrandA,1162.32,2238.31
6864,SKU-006864,Grocery,BrandC,5596.58,7346.02
6865,SKU-006865,Sports,BrandB,3146.62,4567.06
6866,SKU-006866,Home,BrandC,878.46,1609.16
6867,SKU-006867,Electronics,BrandB,4194.79,6076.36
6868,SKU-006868,Home,BrandC,3299.38,4694.82
6869,SKU-006869,Beauty,BrandD,4742.69,7427.24
6870,SKU-006870,Apparel,BrandC,2378.87,3845.97
6871,SKU-006871,Sports,BrandC,2349.41,3125.19
6872,SKU-006872,Apparel,BrandA,4474.05,8183.29
6873,SKU-006873,Grocery,BrandC,4975.1,7866.07
6874,SKU-006874,Apparel,BrandE,874.25,1666.98
6875,SKU-006875,Grocery,BrandD,2338.75,3644.88
6876,SKU-006876,Apparel,BrandC,4106.85,5748.1
6877,SKU-006877,Grocery,BrandD,4069,6751.04
6878,SKU-006878,Home,BrandD,5007.69,9483.7
6879,SKU-006879,Apparel,BrandE,1656.06,2141.62
6880,SKU-006880,Home,BrandB,2510.51,4778.92
6881,SKU-006881,Beauty,BrandD,3473.55,6033.84
6882,SKU-006882,Apparel,BrandB,4533.95,7938.86
6883,SKU-006883,Beauty,BrandD,80.58,147.44
6884,SKU-006884,Beauty,BrandD,2261.6,3088.68
6885,SKU-006885,Home,BrandD,1700.49,2617.25
6886,SKU-006886,Beauty,BrandD,2235.56,3601.71
6887,SKU-006887,Home,BrandE,5974.01,11506.46
6888,SKU-006888,Electronics,BrandD,1698.58,3120.56
6889,SKU-006889,Apparel,BrandE,4351.39,8329.27
6890,SKU-006890,Apparel,BrandD,2301.53,4355.96
6891,SKU-006891,Home,BrandC,280.09,458.24
6892,SKU-006892,Apparel,BrandD,5471.46,9378.98
6893,SKU-006893,Grocery,BrandB,2835.23,5519.45
6894,SKU-006894,Beauty,BrandC,3839.92,5342.65
6895,SKU-006895,Apparel,BrandE,3411.87,4649.78
6896,SKU-006896,Home,BrandB,1209.13,1749.89
6897,SKU-006897,Grocery,BrandD,53.13,84.38
6898,SKU-006898,Beauty,BrandB,5398.48,8177.02
6899,SKU-006899,Electronics,BrandB,5135.74,8780.59
6900,SKU-006900,Sports,BrandB,5108.19,6657.39
6901,SKU-006901,Apparel,BrandE,2039.03,4028.91
6902,SKU-006902,Apparel,BrandE,3215.34,4529.27
6903,SKU-006903,Electronics,BrandC,2318.25,4439.33
6904,SKU-006904,Sports,BrandC,4132.15,7300.24
6905,SKU-006905,Grocery,BrandB,4340.31,6376.2
6906,SKU-006906,Home,BrandC,5854.69,11017.88
6907,SKU-006907,Electronics,BrandC,2864.44,4288.7
6908,SKU-006908,Beauty,BrandC,220.96,289.12
6909,SKU-006909,Beauty,BrandA,5992.35,8668.25
6910,SKU-006910,Apparel,BrandA,3953.4,7547.55
6911,SKU-006911,Beauty,BrandD,1000.25,1982.2
6912,SKU-006912,Electronics,BrandB,1076.49,1750.26
6913,SKU-006913,Sports,BrandB,1417.02,2001.56
6914,SKU-006914,Grocery,BrandB,5103.11,8639.27
6915,SKU-006915,Apparel,BrandE,744.49,1221.45
6916,SKU-006916,Electronics,BrandA,5685.18,7558.89
6917,SKU-006917,Electronics,BrandD,1278.9,1768.89
6918,SKU-006918,Beauty,BrandA,3901.99,6533.31
6919,SKU-006919,Apparel,BrandB,3518.99,5556.02
6920,SKU-006920,Beauty,BrandA,5125.01,8857.94
6921,SKU-006921,Home,BrandA,105.99,198.65
6922,SKU-006922,Electronics,BrandC,379.67,500.79
6923,SKU-006923,Apparel,BrandA,2008.66,3846.95
6924,SKU-006924,Sports,BrandD,563.23,1118.24
6925,SKU-006925,Grocery,BrandA,3363.64,6057.45
6926,SKU-006926,Electronics,BrandC,1340.03,2107.65
6927,SKU-006927,Beauty,BrandC,4223.5,6806.69
6928,SKU-006928,Home,BrandE,2330.66,4212.88
6929,SKU-006929,Home,BrandD,4236.11,8038.84
6930,SKU-006930,Grocery,BrandC,5113.34,7517.51
6931,SKU-006931,Beauty,BrandB,1312.76,2394.2
6932,SKU-006932,Electronics,BrandD,3127.5,5540.07
6933,SKU-006933,Grocery,BrandE,5656.18,8230.07
6934,SKU-006934,Electronics,BrandA,4040.2,6165.66
6935,SKU-006935,Beauty,BrandA,3490.71,6780.04
6936,SKU-006936,Sports,BrandA,957.8,1683.04
6937,SKU-006937,Electronics,BrandA,2693.48,4846.53
6938,SKU-006938,Electronics,BrandC,1523.62,2225.79
6939,SKU-006939,Home,BrandB,5542.18,8275.17
6940,SKU-006940,Beauty,BrandA,1184.2,1825.5
6941,SKU-006941,Grocery,BrandA,359.99,708.24
6942,SKU-006942,Beauty,BrandC,979.01,1376.12
6943,SKU-006943,Apparel,BrandD,218.17,422.56
6944,SKU-006944,Sports,BrandA,2049.5,3405.43
6945,SKU-006945,Apparel,BrandC,4898.29,9395.38
6946,SKU-006946,Sports,BrandA,5052.84,8982.89
6947,SKU-006947,Electronics,BrandD,1539.66,3025.13
6948,SKU-006948,Home,BrandB,5654.05,8345.69
6949,SKU-006949,Apparel,BrandE,1611.69,2314.73
6950,SKU-006950,Beauty,BrandE,3193.92,4174.86
6951,SKU-006951,Grocery,BrandE,2613.56,4769.58
6952,SKU-006952,Home,BrandB,2135.74,3094.78
6953,SKU-006953,Home,BrandA,3341.69,6442.02
6954,SKU-006954,Grocery,BrandD,3271.19,6088.38
6955,SKU-006955,Sports,BrandA,4086.62,6774.91
6956,SKU-006956,Sports,BrandE,1169.23,1575.45
6957,SKU-006957,Beauty,BrandB,1762.28,2497.58
6958,SKU-006958,Home,BrandA,500.5,637.74
6959,SKU-006959,Electronics,BrandD,4603.52,6223.25
6960,SKU-006960,Beauty,BrandA,4716.53,7309.06
6961,SKU-006961,Grocery,BrandE,3888.49,5091.88
6962,SKU-006962,Sports,BrandC,5566.81,9724.4
6963,SKU-006963,Electronics,BrandE,2912.29,3672.2
6964,SKU-006964,Grocery,BrandE,811.79,1493.47
6965,SKU-006965,Home,BrandA,3476.45,5337.91
6966,SKU-006966,Sports,BrandB,362.69,542.14
6967,SKU-006967,Sports,BrandC,4030.52,7998.29
6968,SKU-006968,Home,BrandE,5417.95,9456.84
6969,SKU-006969,Electronics,BrandE,407.32,559.7
6970,SKU-006970,Home,BrandC,2931.68,4654.66
6971,SKU-006971,Apparel,BrandD,1744.21,2799.41
6972,SKU-006972,Apparel,BrandD,3102.45,5686.69
6973,SKU-006973,Home,BrandB,4663.76,6623.78
6974,SKU-006974,Sports,BrandD,2104.12,3482.87
6975,SKU-006975,Electronics,BrandA,3298.95,6239.33
6976,SKU-006976,Beauty,BrandE,104.41,193.76
6977,SKU-006977,Electronics,BrandA,938.74,1690.56
6978,SKU-006978,Grocery,BrandA,1117.99,2058.33
6979,SKU-006979,Apparel,BrandE,2067.91,3592.71
6980,SKU-006980,Sports,BrandA,5850.8,8039.8
6981,SKU-006981,Electronics,BrandA,2997.91,4055.37
6982,SKU-006982,Grocery,BrandC,4333.74,7189.36
6983,SKU-006983,Home,BrandA,2494.55,4255.37
6984,SKU-006984,Sports,BrandC,2508.77,4122.22
6985,SKU-006985,Grocery,BrandB,700.61,1279.61
6986,SKU-006986,Beauty,BrandE,2847.02,5541.91
6987,SKU-006987,Apparel,BrandC,3601.09,6404.33
6988,SKU-006988,Home,BrandE,2469.43,4639.55
6989,SKU-006989,Grocery,BrandC,2348.58,4560.04
6990,SKU-006990,Home,BrandE,1929.29,3592.05
6991,SKU-006991,Sports,BrandE,1409.94,2345.36
6992,SKU-006992,Apparel,BrandE,2211.35,3817.02
6993,SKU-006993,Sports,BrandD,2883.39,4563.72
6994,SKU-006994,Apparel,BrandD,4613.25,8414.44
6995,SKU-006995,Sports,BrandD,1736.73,2558.85
6996,SKU-006996,Electronics,BrandD,4687.58,9212.58
6997,SKU-006997,Grocery,BrandC,3600.95,6107.86
6998,SKU-006998,Apparel,BrandC,1716.5,2944.8
6999,SKU-006999,Sports,BrandC,2130.25,3640.03
7000,SKU-007000,Beauty,BrandC,2472.02,4014.46
7001,SKU-007001,Electronics,BrandE,4409.18,8438.59
7002,SKU-007002,Electronics,BrandC,81.85,122.06
7003,SKU-007003,Sports,BrandB,4317.96,7015.51
7004,SKU-007004,Grocery,BrandE,4877.09,8743.42
7005,SKU-007005,Home,BrandC,3271.16,4763.29
7006,SKU-007006,Electronics,BrandE,3406.26,4821.47
7007,SKU-007007,Apparel,BrandD,830.42,1216.11
7008,SKU-007008,Sports,BrandA,2121.99,3605.36
7009,SKU-007009,Beauty,BrandD,2241.63,3327.35
7010,SKU-007010,Grocery,BrandA,5075.07,9112.91
7011,SKU-007011,Sports,BrandD,2631.36,4136.77
7012,SKU-007012,Electronics,BrandB,2162.12,3574.43
7013,SKU-007013,Grocery,BrandC,690.37,1285.71
7014,SKU-007014,Beauty,BrandB,5993.95,10522.65
7015,SKU-007015,Beauty,BrandA,966.61,1887.85
7016,SKU-007016,Home,BrandD,2890.14,4978.4
7017,SKU-007017,Apparel,BrandE,1602.83,2776.53
7018,SKU-007018,Beauty,BrandA,4277.79,7564.95
7019,SKU-007019,Home,BrandE,2352.74,3247.89
7020,SKU-007020,Electronics,BrandB,1136.65,1749.3
7021,SKU-007021,Grocery,BrandE,5537.68,7515.25
7022,SKU-007022,Apparel,BrandE,2265.39,4299.76
7023,SKU-007023,Grocery,BrandC,2392.51,3425.18
7024,SKU-007024,Grocery,BrandE,4858.02,7763.07
7025,SKU-007025,Home,BrandE,3591.44,6584.75
7026,SKU-007026,Electronics,BrandD,3318.15,5635.9
7027,SKU-007027,Beauty,BrandC,875.14,1406.83
7028,SKU-007028,Apparel,BrandA,1619.76,3059.02
7029,SKU-007029,Home,BrandA,3052.53,5933.18
7030,SKU-007030,Sports,BrandD,2968.27,4072.57
7031,SKU-007031,Apparel,BrandB,5325.46,10269.32
7032,SKU-007032,Grocery,BrandC,3511.58,6180.54
7033,SKU-007033,Home,BrandA,2503.06,3907.77
7034,SKU-007034,Apparel,BrandE,4207.61,7758.14
7035,SKU-007035,Sports,BrandB,4101.24,6551.02
7036,SKU-007036,Electronics,BrandD,1674.26,2878.93
7037,SKU-007037,Beauty,BrandC,5683.81,7343.43
7038,SKU-007038,Home,BrandE,5604.57,8863.35
7039,SKU-007039,Apparel,BrandC,1359.03,1754.87
7040,SKU-007040,Beauty,BrandB,3937.78,5345.17
7041,SKU-007041,Electronics,BrandB,4586.36,6485.11
7042,SKU-007042,Electronics,BrandC,5439.84,10273.75
7043,SKU-007043,Beauty,BrandE,4826.22,7023.23
7044,SKU-007044,Home,BrandE,1151.15,1936.15
7045,SKU-007045,Grocery,BrandA,1978.03,3667.52
7046,SKU-007046,Grocery,BrandB,4444.79,8502.64
7047,SKU-007047,Beauty,BrandD,2372.82,3387.4
7048,SKU-007048,Grocery,BrandD,5213.17,8962.95
7049,SKU-007049,Grocery,BrandB,1448.62,2791.48
7050,SKU-007050,Grocery,BrandB,2993.47,4522.49
7051,SKU-007051,Electronics,BrandD,3164.07,4303.63
7052,SKU-007052,Home,BrandA,1402.1,2688.57
7053,SKU-007053,Beauty,BrandC,5558.44,8610.18
7054,SKU-007054,Grocery,BrandC,67.47,119.85
7055,SKU-007055,Electronics,BrandA,3484.08,6944.37
7056,SKU-007056,Electronics,BrandA,4275.62,7680.86
7057,SKU-007057,Electronics,BrandB,4271.11,7287.6
7058,SKU-007058,Beauty,BrandC,2369.84,4415.07
7059,SKU-007059,Sports,BrandB,1325.62,1955.98
7060,SKU-007060,Sports,BrandB,4053.01,6037.29
7061,SKU-007061,Grocery,BrandC,963.14,1541.27
7062,SKU-007062,Sports,BrandE,5836.24,9389.01
7063,SKU-007063,Beauty,BrandA,816.42,1367.12
7064,SKU-007064,Electronics,BrandC,4263.22,7418.02
7065,SKU-007065,Apparel,BrandD,3509.94,4908.04
7066,SKU-007066,Home,BrandE,276.53,522.59
7067,SKU-007067,Grocery,BrandA,1501.95,2673.21
7068,SKU-007068,Grocery,BrandC,3569.57,6195.88
7069,SKU-007069,Apparel,BrandE,5661.04,9338.64
7070,SKU-007070,Home,BrandA,2483.24,4172.88
7071,SKU-007071,Electronics,BrandC,428.08,582.69
7072,SKU-007072,Apparel,BrandE,1595.42,2629.88
7073,SKU-007073,Sports,BrandD,478.95,868.87
7074,SKU-007074,Electronics,BrandB,398.93,716.54
7075,SKU-007075,Apparel,BrandD,3540.7,6460.43
7076,SKU-007076,Apparel,BrandC,3249.55,5090.2
7077,SKU-007077,Beauty,BrandB,5574.95,10029.09
7078,SKU-007078,Home,BrandE,3937.58,6372.29
7079,SKU-007079,Apparel,BrandB,4743.66,9308.81
7080,SKU-007080,Electronics,BrandA,5725.81,8724.01
7081,SKU-007081,Home,BrandA,3446.63,6389.51
7082,SKU-007082,Beauty,BrandB,971.13,1598.68
7083,SKU-007083,Apparel,BrandE,5826.55,10260.08
7084,SKU-007084,Grocery,BrandD,225.51,388.55
7085,SKU-007085,Grocery,BrandC,4715.88,9030.35
7086,SKU-007086,Electronics,BrandA,2040.66,3174.3
7087,SKU-007087,Electronics,BrandC,5910.97,10329.69
7088,SKU-007088,Sports,BrandE,3697.26,4810.51
7089,SKU-007089,Home,BrandC,5368.07,7179.57
7090,SKU-007090,Apparel,BrandA,637.03,1270.81
7091,SKU-007091,Beauty,BrandE,1344.5,1957.77
7092,SKU-007092,Home,BrandE,2257.29,3296.02
7093,SKU-007093,Grocery,BrandD,3691.53,6178.03
7094,SKU-007094,Apparel,BrandD,4537.78,8292.69
7095,SKU-007095,Electronics,BrandC,1509.87,2297.8
7096,SKU-007096,Electronics,BrandC,4580.13,5855.97
7097,SKU-007097,Grocery,BrandE,969.07,1514.98
7098,SKU-007098,Apparel,BrandB,2312.55,2948.12
7099,SKU-007099,Electronics,BrandE,784,1355.54
7100,SKU-007100,Grocery,BrandE,5442.48,10122.4
7101,SKU-007101,Sports,BrandC,3870.67,6562.85
7102,SKU-007102,Electronics,BrandA,4698.39,7954.1
7103,SKU-007103,Apparel,BrandD,314.41,412.86
7104,SKU-007104,Electronics,BrandA,725.35,1244.39
7105,SKU-007105,Home,BrandA,5938.84,11162.88
7106,SKU-007106,Home,BrandA,2226.26,4349.85
7107,SKU-007107,Grocery,BrandD,2618.12,4436.24
7108,SKU-007108,Sports,BrandB,1155.89,1936.58
7109,SKU-007109,Home,BrandA,2872.74,4489.34
7110,SKU-007110,Electronics,BrandA,3226.16,4674.91
7111,SKU-007111,Home,BrandA,5727.39,7381.12
7112,SKU-007112,Beauty,BrandD,4181.71,8239.1
7113,SKU-007113,Apparel,BrandE,1489.35,2734.17
7114,SKU-007114,Home,BrandD,4934.4,7545.88
7115,SKU-007115,Sports,BrandC,5853.04,9080.36
7116,SKU-007116,Grocery,BrandE,2950.89,3806.77
7117,SKU-007117,Beauty,BrandD,4798.82,7151.76
7118,SKU-007118,Grocery,BrandE,312.56,604.46
7119,SKU-007119,Electronics,BrandD,5692.3,9273.69
7120,SKU-007120,Beauty,BrandC,2108.28,3448.17
7121,SKU-007121,Home,BrandD,3786.11,5186.97
7122,SKU-007122,Electronics,BrandB,3812.59,4931.92
7123,SKU-007123,Beauty,BrandB,2260.7,4101.68
7124,SKU-007124,Grocery,BrandC,5348.28,9464.23
7125,SKU-007125,Home,BrandD,5835.69,11115.83
7126,SKU-007126,Apparel,BrandD,3668.66,6384.12
7127,SKU-007127,Home,BrandD,1067.31,1817.13
7128,SKU-007128,Apparel,BrandD,4815.07,8404.67
7129,SKU-007129,Grocery,BrandB,3009.16,3847.79
7130,SKU-007130,Home,BrandA,903.54,1471.29
7131,SKU-007131,Grocery,BrandD,4694.69,9096.79
7132,SKU-007132,Beauty,BrandC,2866.13,5000.85
7133,SKU-007133,Apparel,BrandE,2505.6,3372.82
7134,SKU-007134,Beauty,BrandC,3293.94,6233.72
7135,SKU-007135,Apparel,BrandA,629.07,853.9
7136,SKU-007136,Home,BrandE,3836.03,5421.04
7137,SKU-007137,Grocery,BrandB,5236.15,8047.2
7138,SKU-007138,Beauty,BrandA,839.73,1584.19
7139,SKU-007139,Electronics,BrandE,3910.82,5418.73
7140,SKU-007140,Apparel,BrandE,3514.63,5256.55
7141,SKU-007141,Grocery,BrandC,5517.55,7855.28
7142,SKU-007142,Apparel,BrandB,5495.41,7274.1
7143,SKU-007143,Grocery,BrandB,1968.62,3882.63
7144,SKU-007144,Beauty,BrandD,1523.3,2399.32
7145,SKU-007145,Electronics,BrandE,1974.7,2810.82
7146,SKU-007146,Grocery,BrandE,2897.69,5406.07
7147,SKU-007147,Beauty,BrandC,1245.42,2179.43
7148,SKU-007148,Home,BrandD,136.79,246.01
7149,SKU-007149,Electronics,BrandB,1664.46,3150.29
7150,SKU-007150,Grocery,BrandB,940.22,1447.88
7151,SKU-007151,Beauty,BrandB,5079.16,7029.42
7152,SKU-007152,Grocery,BrandE,4040.24,6445.88
7153,SKU-007153,Sports,BrandC,153.47,234.59
7154,SKU-007154,Home,BrandC,639.22,1097.39
7155,SKU-007155,Grocery,BrandB,2295.06,3469.35
7156,SKU-007156,Beauty,BrandA,2045.39,2852.88
7157,SKU-007157,Beauty,BrandC,5144.23,9584.27
7158,SKU-007158,Beauty,BrandA,4893.92,8708.81
7159,SKU-007159,Home,BrandE,4247.43,8171.42
7160,SKU-007160,Sports,BrandA,3765.92,5670.49
7161,SKU-007161,Beauty,BrandE,4505.67,7461.77
7162,SKU-007162,Sports,BrandD,4661.4,8482.03
7163,SKU-007163,Home,BrandA,1745.22,2213.06
7164,SKU-007164,Apparel,BrandD,4864.9,8503.35
7165,SKU-007165,Sports,BrandB,3182.27,4118.16
7166,SKU-007166,Sports,BrandE,94.97,142.78
7167,SKU-007167,Home,BrandC,2650.08,5084.24
7168,SKU-007168,Home,BrandA,1869.18,2730.5
7169,SKU-007169,Sports,BrandC,2548.84,3995.12
7170,SKU-007170,Electronics,BrandE,4745.11,8745.08
7171,SKU-007171,Electronics,BrandB,3763.18,5843.39
7172,SKU-007172,Grocery,BrandE,2725.84,5010.13
7173,SKU-007173,Home,BrandB,2959.5,4125.8
7174,SKU-007174,Beauty,BrandB,3767.8,5440.87
7175,SKU-007175,Beauty,BrandD,5875.35,11457.34
7176,SKU-007176,Beauty,BrandA,938.98,1702.38
7177,SKU-007177,Electronics,BrandD,3420.59,4530.03
7178,SKU-007178,Apparel,BrandE,2225.33,2882.4
7179,SKU-007179,Sports,BrandC,4315.98,6255.43
7180,SKU-007180,Sports,BrandC,443.95,578.57
7181,SKU-007181,Apparel,BrandA,1167.7,2108.28
7182,SKU-007182,Sports,BrandA,909.29,1640.89
7183,SKU-007183,Beauty,BrandE,1472.43,2264.29
7184,SKU-007184,Electronics,BrandA,3140.17,4457.38
7185,SKU-007185,Beauty,BrandD,2862.47,4632.24
7186,SKU-007186,Home,BrandC,5603.62,9204.98
7187,SKU-007187,Apparel,BrandE,1463.92,1875.5
7188,SKU-007188,Electronics,BrandA,4078.93,7449.45
7189,SKU-007189,Beauty,BrandE,3252.39,5862.56
7190,SKU-007190,Beauty,BrandA,926.74,1609.06
7191,SKU-007191,Home,BrandD,1489.73,2230.1
7192,SKU-007192,Apparel,BrandC,4038.93,7273.55
7193,SKU-007193,Electronics,BrandB,1532.87,2098.68
7194,SKU-007194,Beauty,BrandE,3225.23,4804.06
7195,SKU-007195,Home,BrandC,4158.11,5527.62
7196,SKU-007196,Grocery,BrandE,4735.36,8836.12
7197,SKU-007197,Home,BrandA,1483.82,2208.53
7198,SKU-007198,Electronics,BrandB,2417.22,3552.75
7199,SKU-007199,Grocery,BrandE,2249.51,4166.77
7200,SKU-007200,Beauty,BrandE,4179.98,8275.55
7201,SKU-007201,Home,BrandC,5330.48,10655.81
7202,SKU-007202,Home,BrandC,4763.81,6604.69
7203,SKU-007203,Grocery,BrandC,5395.68,7063.85
7204,SKU-007204,Beauty,BrandE,1221.05,1760.29
7205,SKU-007205,Grocery,BrandA,4833.56,8566.84
7206,SKU-007206,Sports,BrandD,1854.16,2794.76
7207,SKU-007207,Grocery,BrandE,236.9,338.2
7208,SKU-007208,Apparel,BrandB,1243.26,1578.51
7209,SKU-007209,Beauty,BrandC,5459.16,9978.31
7210,SKU-007210,Sports,BrandB,5220.46,7001.39
7211,SKU-007211,Grocery,BrandB,4313.2,8490.55
7212,SKU-007212,Apparel,BrandE,224.12,430.2
7213,SKU-007213,Apparel,BrandB,5446.74,10368.81
7214,SKU-007214,Apparel,BrandD,2054.78,3420.68
7215,SKU-007215,Sports,BrandC,2945.58,3719.7
7216,SKU-007216,Beauty,BrandE,1380.77,2288.39
7217,SKU-007217,Beauty,BrandA,3144.93,5841.13
7218,SKU-007218,Grocery,BrandB,4285.22,6769.98
7219,SKU-007219,Apparel,BrandA,1793.35,3532.86
7220,SKU-007220,Electronics,BrandC,3698.1,5604.59
7221,SKU-007221,Electronics,BrandB,3777.42,6370.51
7222,SKU-007222,Home,BrandB,5633.16,9363
7223,SKU-007223,Sports,BrandB,5882.04,9756.86
7224,SKU-007224,Home,BrandA,3642.83,5943.59
7225,SKU-007225,Grocery,BrandB,379.65,650.32
7226,SKU-007226,Grocery,BrandE,1896.73,3265.39
7227,SKU-007227,Home,BrandA,3031.97,5721.03
7228,SKU-007228,Electronics,BrandD,1059.97,1714.05
7229,SKU-007229,Sports,BrandD,87.71,162.62
