inventory_id,product_id,warehouse_id,supplier_id,opening_stock,closing_stock
5786,5786,6,39,816,490
5787,5787,5,128,1598,858
5788,5788,4,124,747,0
5789,5789,3,27,1592,1447
5790,5790,2,192,1347,49
5791,5791,2,82,514,0
5792,5792,3,106,433,254
5793,5793,5,200,509,189
5794,5794,5,12,1764,1374
5795,5795,5,137,153,0
5796,5796,2,100,122,0
5797,5797,1,94,473,335
5798,5798,2,32,758,446
5799,5799,2,182,663,345
5800,5800,4,66,880,0
5801,5801,2,70,1827,684
5802,5802,5,69,1984,882
5803,5803,1,3,479,57
5804,5804,2,86,842,746
5805,5805,3,107,435,283
5806,5806,6,4,1915,493
5807,5807,3,77,504,0
5808,5808,1,12,1447,995
5809,5809,2,148,994,974
5810,5810,4,159,836,237
5811,5811,6,106,428,0
5812,5812,4,12,1663,284
5813,5813,6,133,1817,389
5814,5814,5,106,478,0
5815,5815,5,183,1608,1533
5816,5816,6,123,1451,763
5817,5817,1,134,1570,215
5818,5818,6,78,829,0
5819,5819,1,81,1289,222
5820,5820,4,9,946,0
5821,5821,4,71,1472,620
5822,5822,1,67,1214,0
5823,5823,1,24,1187,83
5824,5824,3,60,1335,0
5825,5825,5,159,1902,1477
5826,5826,4,116,752,0
5827,5827,5,22,490,389
5828,5828,2,141,748,34
5829,5829,1,55,676,0
5830,5830,4,122,1017,27
5831,5831,5,172,1435,1349
5832,5832,3,69,1326,619
5833,5833,1,188,1779,1542
5834,5834,1,179,149,0
5835,5835,4,174,124,0
5836,5836,2,41,483,72
5837,5837,3,114,427,79
5838,5838,3,140,1915,527
5839,5839,4,184,1214,364
5840,5840,3,165,833,10
5841,5841,6,168,186,0
5842,5842,1,68,1935,1623
5843,5843,3,173,1100,855
5844,5844,4,44,624,0
5845,5845,2,166,708,0
5846,5846,3,189,626,390
5847,5847,4,19,1877,1134
5848,5848,6,21,1610,297
5849,5849,4,186,1029,858
5850,5850,2,54,1883,1357
5851,5851,2,151,1501,1156
5852,5852,3,147,344,0
5853,5853,2,154,1622,1233
5854,5854,1,147,1955,924
5855,5855,5,93,1458,817
5856,5856,1,175,1008,595
5857,5857,2,35,1713,564
5858,5858,1,195,1107,348
5859,5859,3,181,1752,1582
5860,5860,3,117,1845,1769
5861,5861,6,138,1549,1155
5862,5862,5,155,1587,198
5863,5863,4,163,1137,0
5864,5864,5,139,838,637
5865,5865,1,72,1504,1214
5866,5866,4,174,1558,987
5867,5867,1,124,1981,1978
5868,5868,2,78,1925,1289
5869,5869,4,179,1280,270
5870,5870,6,168,1549,1251
5871,5871,3,93,608,223
5872,5872,2,35,1437,72
5873,5873,5,126,126,55
5874,5874,3,60,1059,1012
5875,5875,6,50,774,634
5876,5876,1,15,583,11
5877,5877,4,145,365,0
5878,5878,2,148,274,0
5879,5879,3,49,1644,667
5880,5880,4,185,1648,280
5881,5881,6,113,1504,1242
5882,5882,5,81,1586,1212
5883,5883,2,128,790,0
5884,5884,6,33,1144,165
5885,5885,6,88,425,0
5886,5886,1,41,1417,416
5887,5887,5,156,1297,299
5888,5888,2,135,1614,665
5889,5889,3,127,1157,44
5890,5890,2,17,588,525
5891,5891,4,69,983,47
5892,5892,5,106,507,27
5893,5893,2,105,1025,149
5894,5894,3,44,392,0
5895,5895,2,72,1323,607
5896,5896,2,36,411,0
5897,5897,1,64,1357,1198
5898,5898,6,178,203,0
5899,5899,4,182,1188,377
5900,5900,6,144,1622,1194
5901,5901,3,21,1728,551
5902,5902,1,161,764,0
5903,5903,3,24,1998,1896
5904,5904,3,33,281,0
5905,5905,6,59,1660,690
5906,5906,3,109,1678,747
5907,5907,1,94,1391,815
5908,5908,1,37,1251,0
5909,5909,3,53,1909,782
5910,5910,4,83,1260,611
5911,5911,6,9,1613,1268
5912,5912,5,194,502,87
5913,5913,3,144,171,0
5914,5914,3,38,1836,756
5915,5915,2,110,1829,1551
5916,5916,2,110,1005,0
5917,5917,6,131,1696,1557
5918,5918,5,15,303,0
5919,5919,5,132,1557,1027
5920,5920,6,121,1420,402
5921,5921,4,91,1623,1382
5922,5922,3,101,1488,277
5923,5923,5,131,1678,452
5924,5924,4,32,1211,293
5925,5925,4,6,506,0
5926,5926,2,76,624,0
5927,5927,2,40,244,0
5928,5928,4,55,1179,0
5929,5929,2,25,953,84
5930,5930,1,128,1006,16
5931,5931,3,121,1874,405
5932,5932,2,34,1326,1014
5933,5933,1,54,314,25
5934,5934,6,180,138,0
5935,5935,6,155,776,303
5936,5936,2,142,1088,113
5937,5937,4,153,1128,122
5938,5938,4,107,579,399
5939,5939,3,44,1060,227
5940,5940,2,126,1637,932
5941,5941,4,25,1694,876
5942,5942,2,147,1828,1733
5943,5943,3,84,284,259
5944,5944,3,168,745,0
5945,5945,4,159,1960,1179
5946,5946,3,175,325,0
5947,5947,6,112,725,107
5948,5948,6,89,751,360
5949,5949,6,96,439,0
5950,5950,1,56,624,0
5951,5951,4,93,1955,1516
5952,5952,1,172,1336,358
5953,5953,2,16,1344,347
5954,5954,6,41,149,0
5955,5955,5,143,1198,0
5956,5956,6,107,1055,0
5957,5957,2,121,157,0
5958,5958,4,90,1939,1460
5959,5959,3,198,758,0
5960,5960,2,18,1655,1456
5961,5961,5,3,1072,1049
5962,5962,3,115,954,373
5963,5963,6,190,1690,1339
5964,5964,4,158,131,0
5965,5965,3,56,579,350
5966,5966,6,42,1912,810
5967,5967,2,3,1634,893
5968,5968,3,131,1521,1373
5969,5969,4,63,586,0
5970,5970,2,193,750,0
5971,5971,3,75,311,0
5972,5972,5,103,1558,1517
5973,5973,1,139,1094,995
5974,5974,2,200,1972,478
5975,5975,4,99,1980,1131
5976,5976,2,73,552,0
5977,5977,6,148,1343,1013
5978,5978,5,165,844,0
5979,5979,4,139,1702,1627
5980,5980,5,18,1190,1088
5981,5981,4,125,778,0
5982,5982,2,137,223,0
5983,5983,6,151,1817,1663
5984,5984,4,37,170,0
5985,5985,3,86,1952,1230
5986,5986,4,9,1985,1765
5987,5987,6,29,814,0
5988,5988,4,89,544,0
5989,5989,4,33,368,0
5990,5990,3,147,919,541
5991,5991,2,194,1089,0
5992,5992,6,28,1084,161
5993,5993,5,67,864,79
5994,5994,3,185,871,570
5995,5995,1,96,1903,1083
5996,5996,5,7,380,0
5997,5997,4,179,1430,1096
5998,5998,2,92,540,165
5999,5999,2,29,1794,615
6000,6000,4,53,1250,80
6001,6001,6,86,1025,0
6002,6002,6,61,1847,791
6003,6003,2,39,1433,1210
6004,6004,4,57,915,649
6005,6005,2,50,1197,1
6006,6006,6,184,1233,104
6007,6007,1,45,442,0
6008,6008,4,182,551,460
6009,6009,1,45,1629,1549
6010,6010,5,46,1406,525
6011,6011,2,50,560,0
6012,6012,4,65,926,692
6013,6013,4,29,1798,1600
6014,6014,2,194,1157,317
6015,6015,3,39,702,675
6016,6016,6,75,1068,213
6017,6017,6,13,115,0
6018,6018,2,194,703,0
6019,6019,2,60,1164,595
6020,6020,4,27,1174,668
6021,6021,6,143,1529,1273
6022,6022,6,179,1480,412
6023,6023,6,6,271,0
6024,6024,3,43,808,596
6025,6025,2,24,222,0
6026,6026,1,6,1144,0
6027,6027,2,181,1423,1359
6028,6028,3,54,1077,419
6029,6029,3,186,1326,469
6030,6030,6,16,161,120
6031,6031,1,88,1088,154
6032,6032,1,65,339,188
6033,6033,5,11,828,0
6034,6034,3,88,606,252
6035,6035,5,153,1759,742
6036,6036,4,144,1995,522
6037,6037,6,78,1384,1010
6038,6038,1,55,133,0
6039,6039,2,125,1907,1002
6040,6040,3,170,1691,398
6041,6041,6,29,463,359
6042,6042,4,15,281,0
6043,6043,6,89,477,301
6044,6044,5,163,295,0
6045,6045,3,161,154,10
6046,6046,4,21,613,0
6047,6047,6,97,1728,1464
6048,6048,4,59,1148,0
6049,6049,3,77,194,0
6050,6050,6,70,693,0
6051,6051,2,178,1298,0
6052,6052,1,163,1809,1539
6053,6053,2,90,1867,1626
6054,6054,1,41,625,50
6055,6055,4,161,1244,1149
6056,6056,6,119,498,0
6057,6057,3,1,1565,651
6058,6058,6,104,1922,661
6059,6059,3,139,1480,163
6060,6060,6,140,701,662
6061,6061,3,95,1442,1164
6062,6062,2,44,739,570
6063,6063,4,19,748,565
6064,6064,5,56,815,0
6065,6065,3,127,1942,801
6066,6066,6,163,219,70
6067,6067,5,2,1041,928
6068,6068,1,56,1179,0
6069,6069,3,144,1232,678
6070,6070,1,55,1837,859
6071,6071,6,150,725,0
6072,6072,2,76,723,447
6073,6073,5,104,227,0
6074,6074,3,113,1065,333
6075,6075,3,148,1814,400
6076,6076,1,96,1553,951
6077,6077,2,72,922,35
6078,6078,4,138,1409,442
6079,6079,2,26,594,0
6080,6080,3,197,1147,1068
6081,6081,1,14,386,39
6082,6082,4,72,1043,912
6083,6083,1,109,814,0
6084,6084,6,50,172,0
6085,6085,2,118,1702,1641
6086,6086,6,38,1513,186
6087,6087,4,74,948,190
6088,6088,5,117,1759,474
6089,6089,1,14,1769,747
6090,6090,5,83,1003,0
6091,6091,1,117,1033,459
6092,6092,6,7,521,297
6093,6093,5,35,1983,1863
6094,6094,6,106,616,0
6095,6095,6,155,1209,1166
6096,6096,1,46,1199,0
6097,6097,3,134,423,299
6098,6098,5,15,316,0
6099,6099,2,177,1056,873
6100,6100,6,108,562,367
6101,6101,3,175,798,0
6102,6102,2,138,1569,163
6103,6103,5,97,654,0
6104,6104,4,128,391,0
6105,6105,4,132,1288,207
6106,6106,2,132,927,558
6107,6107,1,172,1786,1548
6108,6108,6,75,347,0
6109,6109,2,56,105,0
6110,6110,1,96,1824,1706
6111,6111,6,136,1344,939
6112,6112,5,42,1617,387
6113,6113,6,191,682,70
6114,6114,5,163,1337,136
6115,6115,5,9,1181,231
6116,6116,4,163,1686,438
6117,6117,6,143,756,0
6118,6118,1,15,158,0
6119,6119,1,40,1548,1222
6120,6120,6,122,1234,510
6121,6121,4,89,1312,969
6122,6122,5,52,258,0
6123,6123,4,117,336,0
6124,6124,5,96,1308,580
6125,6125,5,164,1329,1272
6126,6126,1,199,1851,1457
6127,6127,1,142,1481,304
6128,6128,3,27,1265,184
6129,6129,1,74,1778,1768
6130,6130,6,159,1555,75
6131,6131,5,180,1946,1223
6132,6132,2,164,1430,1281
6133,6133,1,69,1325,223
6134,6134,4,106,610,0
6135,6135,2,164,443,0
6136,6136,1,103,1205,103
6137,6137,6,75,377,0
6138,6138,1,172,1789,1609
6139,6139,3,165,552,74
6140,6140,5,42,847,845
6141,6141,6,141,1524,1329
6142,6142,4,99,859,454
6143,6143,6,22,1816,995
6144,6144,3,42,907,0
6145,6145,2,17,868,0
6146,6146,3,35,1907,1786
6147,6147,6,115,319,0
6148,6148,3,94,1369,92
6149,6149,2,21,1480,0
6150,6150,1,62,1961,1352
6151,6151,2,120,241,0
6152,6152,2,117,1887,1333
6153,6153,5,107,1989,528
6154,6154,6,43,1199,1150
6155,6155,2,94,770,589
6156,6156,5,127,1616,467
6157,6157,3,102,915,167
6158,6158,2,72,306,0
6159,6159,3,148,1896,1071
6160,6160,1,120,1615,321
6161,6161,3,170,1219,0
6162,6162,2,66,1359,916
6163,6163,4,174,1398,490
6164,6164,2,101,127,0
6165,6165,6,121,181,0
6166,6166,3,93,1436,259
6167,6167,3,172,1784,771
6168,6168,2,167,1662,1401
6169,6169,3,119,568,510
6170,6170,2,8,892,334
6171,6171,4,161,1868,1641
6172,6172,4,18,1633,217
6173,6173,6,50,981,413
6174,6174,1,181,795,0
6175,6175,4,184,1000,946
6176,6176,6,82,458,0
6177,6177,2,114,770,0
6178,6178,1,57,379,183
6179,6179,1,134,508,0
6180,6180,6,77,1402,0
6181,6181,1,75,1250,0
6182,6182,5,78,563,272
6183,6183,1,111,835,0
6184,6184,3,98,301,0
6185,6185,5,16,1813,638
6186,6186,2,186,1526,824
6187,6187,5,109,1710,975
6188,6188,5,176,1407,1150
6189,6189,3,117,1824,1091
6190,6190,3,90,713,291
6191,6191,3,155,1475,1407
6192,6192,6,109,118,0
6193,6193,6,29,1325,0
6194,6194,2,162,1603,1177
6195,6195,3,188,457,207
6196,6196,4,165,801,0
6197,6197,6,101,599,0
6198,6198,6,183,194,0
6199,6199,4,112,1536,347
6200,6200,4,94,649,0
6201,6201,6,155,670,0
6202,6202,3,198,636,0
6203,6203,1,139,968,430
6204,6204,6,66,308,0
6205,6205,6,163,528,0
6206,6206,4,23,1569,301
6207,6207,4,92,374,0
6208,6208,5,156,1117,364
6209,6209,1,166,234,0
6210,6210,5,134,1887,391
6211,6211,5,58,1140,100
6212,6212,4,75,1830,741
6213,6213,1,78,596,0
6214,6214,1,88,838,563
6215,6215,6,198,553,0
6216,6216,2,171,1752,1091
6217,6217,6,5,1559,1391
6218,6218,6,200,983,567
6219,6219,5,9,1753,1093
6220,6220,4,111,1862,1492
6221,6221,2,177,1739,720
6222,6222,3,82,480,23
6223,6223,2,16,263,94
6224,6224,4,186,1165,261
6225,6225,2,11,195,0
6226,6226,3,198,589,0
6227,6227,2,56,1337,0
6228,6228,3,150,1883,1459
6229,6229,6,139,1712,1387
6230,6230,1,74,1575,93
6231,6231,3,71,815,0
6232,6232,6,116,321,4
6233,6233,4,125,185,18
6234,6234,3,179,506,436
6235,6235,1,25,457,0
6236,6236,1,111,508,0
6237,6237,1,59,905,85
6238,6238,2,161,1528,904
6239,6239,2,47,1663,812
6240,6240,4,122,781,0
6241,6241,3,121,1015,959
6242,6242,3,29,956,402
6243,6243,1,127,1597,599
6244,6244,4,61,888,675
6245,6245,5,109,1071,27
6246,6246,3,4,769,0
6247,6247,1,60,524,0
6248,6248,1,61,258,0
6249,6249,4,11,443,0
6250,6250,2,151,1187,0
6251,6251,1,53,222,0
6252,6252,6,79,1504,1195
6253,6253,3,5,900,419
6254,6254,1,159,1662,1107
6255,6255,4,115,132,0
6256,6256,1,55,1558,172
6257,6257,4,69,1037,598
6258,6258,4,134,779,0
6259,6259,3,3,1324,1040
6260,6260,3,139,670,0
6261,6261,4,130,202,0
6262,6262,2,144,1452,597
6263,6263,2,196,334,0
6264,6264,5,184,915,526
6265,6265,3,42,1447,924
6266,6266,1,187,1142,725
6267,6267,3,100,1188,605
6268,6268,3,7,726,451
6269,6269,5,174,1750,255
6270,6270,1,79,505,0
6271,6271,4,74,665,220
6272,6272,3,77,524,0
6273,6273,3,84,1567,206
6274,6274,4,99,1206,906
6275,6275,6,93,1650,610
6276,6276,4,129,1775,604
6277,6277,2,54,952,0
6278,6278,5,28,1229,722
6279,6279,4,181,1634,1365
6280,6280,4,140,1259,0
6281,6281,2,158,1229,703
6282,6282,2,192,663,0
6283,6283,5,158,664,0
6284,6284,6,147,911,6
6285,6285,6,5,275,168
6286,6286,1,48,727,272
6287,6287,3,126,1906,502
6288,6288,5,101,1840,565
6289,6289,2,173,856,0
6290,6290,1,13,737,0
6291,6291,4,200,1022,928
6292,6292,2,198,1279,884
6293,6293,6,130,1611,1315
6294,6294,2,181,1471,423
6295,6295,4,164,1859,1580
6296,6296,5,127,611,0
6297,6297,3,5,771,0
6298,6298,2,92,151,0
6299,6299,3,40,720,271
6300,6300,5,11,953,430
6301,6301,6,114,1294,88
6302,6302,1,130,1799,366
6303,6303,6,28,854,283
6304,6304,6,101,1423,1310
6305,6305,4,62,511,0
6306,6306,3,42,1540,793
6307,6307,4,144,817,0
6308,6308,6,181,213,0
6309,6309,5,120,299,0
6310,6310,6,173,1748,743
6311,6311,3,14,445,0
6312,6312,1,197,1023,0
6313,6313,3,9,952,598
6314,6314,1,199,240,0
6315,6315,6,53,1224,1005
6316,6316,4,68,330,0
6317,6317,5,164,593,225
6318,6318,2,97,896,891
6319,6319,6,57,1924,1719
6320,6320,1,47,566,0
6321,6321,3,186,1484,511
6322,6322,1,75,223,0
6323,6323,1,198,627,50
6324,6324,4,16,1046,248
6325,6325,1,38,796,179
6326,6326,5,90,653,0
6327,6327,1,200,1689,241
6328,6328,6,142,440,0
6329,6329,5,144,309,0
6330,6330,1,161,1612,985
6331,6331,6,67,1538,1084
6332,6332,2,152,1590,1287
6333,6333,1,27,547,112
6334,6334,4,2,233,0
6335,6335,6,191,425,0
6336,6336,1,123,1325,166
6337,6337,4,183,1918,654
6338,6338,2,96,430,0
6339,6339,3,38,385,0
6340,6340,4,128,1963,1062
6341,6341,6,167,555,0
6342,6342,3,21,282,0
6343,6343,2,124,287,0
6344,6344,5,186,1524,792
6345,6345,4,4,1102,0
6346,6346,2,182,1839,980
6347,6347,2,56,360,0
6348,6348,5,117,1794,898
6349,6349,1,14,831,589
6350,6350,6,14,477,136
6351,6351,6,150,1985,1497
6352,6352,3,166,1057,0
6353,6353,3,135,1620,935
6354,6354,5,18,438,302
6355,6355,4,9,449,0
6356,6356,1,87,1078,495
6357,6357,1,106,1455,448
6358,6358,5,101,1766,1460
6359,6359,2,74,959,0
6360,6360,5,29,260,0
6361,6361,6,26,1993,779
6362,6362,1,67,1006,786
6363,6363,4,81,443,100
6364,6364,5,119,870,0
6365,6365,2,27,441,0
6366,6366,6,76,1305,289
6367,6367,2,179,430,0
6368,6368,6,195,527,0
6369,6369,2,38,425,0
6370,6370,3,70,172,0
6371,6371,4,182,274,0
6372,6372,4,40,720,290
6373,6373,4,106,613,0
6374,6374,6,157,642,0
6375,6375,2,117,465,212
6376,6376,1,123,1683,755
6377,6377,4,2,1962,838
6378,6378,6,156,899,0
6379,6379,5,195,1009,469
6380,6380,1,134,1411,406
6381,6381,2,105,240,0
6382,6382,5,10,1185,0
6383,6383,2,132,293,0
6384,6384,6,173,1002,194
6385,6385,5,22,1901,1732
6386,6386,3,151,471,26
6387,6387,1,113,1780,529
6388,6388,4,6,1379,316
6389,6389,3,154,1057,104
6390,6390,3,75,1290,396
6391,6391,2,24,314,0
6392,6392,4,40,321,0
6393,6393,1,200,141,0
6394,6394,3,103,362,0
6395,6395,3,78,626,29
6396,6396,2,2,1873,1864
6397,6397,3,97,1202,0
6398,6398,1,85,583,0
6399,6399,1,93,997,865
6400,6400,6,68,1166,584
6401,6401,3,17,1230,557
6402,6402,2,162,1128,89
6403,6403,1,109,777,87
6404,6404,3,41,311,0
6405,6405,4,162,450,0
6406,6406,1,188,1522,1498
6407,6407,1,71,1968,1504
6408,6408,4,45,1473,876
6409,6409,2,122,818,0
6410,6410,5,87,528,0
6411,6411,6,80,1247,1245
6412,6412,4,143,1003,0
6413,6413,1,54,1555,649
6414,6414,6,90,1687,577
6415,6415,4,26,543,406
6416,6416,3,126,1343,1230
6417,6417,4,106,582,0
6418,6418,2,61,247,0
6419,6419,5,113,1207,0
6420,6420,6,166,192,0
6421,6421,1,163,703,251
6422,6422,2,33,155,0
6423,6423,4,115,1516,1215
6424,6424,1,49,763,0
6425,6425,3,181,457,0
6426,6426,5,172,1191,538
6427,6427,4,160,1490,362
6428,6428,1,74,1824,1740
6429,6429,5,102,105,0
6430,6430,3,136,692,0
6431,6431,1,179,582,0
6432,6432,1,123,1671,1091
6433,6433,2,200,890,616
6434,6434,6,68,1935,1726
6435,6435,5,179,1471,262
6436,6436,2,101,1874,1242
6437,6437,3,175,1661,1363
6438,6438,1,135,1195,719
6439,6439,5,67,611,34
6440,6440,5,116,1278,191
6441,6441,4,188,471,0
6442,6442,2,29,805,0
6443,6443,3,180,472,294
6444,6444,6,17,1491,1198
6445,6445,4,143,1213,351
6446,6446,5,45,328,307
6447,6447,5,78,844,721
6448,6448,6,164,1832,361
6449,6449,1,34,1399,1343
6450,6450,6,150,1499,1460
6451,6451,2,106,1540,869
6452,6452,2,197,172,0
6453,6453,6,107,511,0
6454,6454,6,58,785,0
6455,6455,6,141,893,0
6456,6456,4,169,240,0
6457,6457,6,116,446,0
6458,6458,3,52,1045,536
6459,6459,3,137,1310,920
6460,6460,6,72,484,356
6461,6461,5,197,523,512
6462,6462,5,111,1330,0
6463,6463,4,27,559,165
6464,6464,1,92,1044,0
6465,6465,4,122,1426,904
6466,6466,1,16,1429,1294
6467,6467,4,11,1551,467
6468,6468,5,148,1634,1504
6469,6469,3,57,1153,564
6470,6470,2,145,1826,1754
6471,6471,6,89,1013,167
6472,6472,2,57,698,346
6473,6473,6,107,1782,1683
6474,6474,1,175,651,597
6475,6475,6,58,706,0
6476,6476,4,148,1346,1005
6477,6477,2,77,1179,348
6478,6478,1,50,1143,0
6479,6479,6,88,1323,1227
6480,6480,3,84,1915,701
6481,6481,6,109,1864,1512
6482,6482,1,21,1990,1320
6483,6483,5,9,762,0
6484,6484,3,158,1007,371
6485,6485,6,12,1958,659
6486,6486,2,11,107,0
6487,6487,2,185,951,317
6488,6488,3,90,870,144
6489,6489,5,162,1647,572
6490,6490,4,139,1132,0
6491,6491,5,172,1546,1243
6492,6492,4,163,408,296
6493,6493,5,103,1762,1588
6494,6494,1,82,1981,1255
6495,6495,5,153,1160,511
6496,6496,6,8,314,0
6497,6497,4,173,1756,1016
6498,6498,6,108,148,0
6499,6499,3,107,288,22
6500,6500,6,142,1284,1270
6501,6501,1,99,1332,1084
6502,6502,3,20,1082,0
6503,6503,4,156,544,0
6504,6504,6,193,1982,765
6505,6505,6,116,1570,755
6506,6506,4,9,173,0
6507,6507,5,121,1704,253
6508,6508,4,52,999,579
6509,6509,3,182,151,33
6510,6510,5,97,737,0
6511,6511,2,47,1839,1554
6512,6512,5,25,1914,1340
6513,6513,3,92,385,0
6514,6514,5,51,1462,974
6515,6515,2,97,1559,1386
6516,6516,6,63,280,213
6517,6517,6,174,1926,1354
6518,6518,4,11,129,0
6519,6519,6,187,1489,1467
6520,6520,1,139,816,324
6521,6521,6,158,192,10
6522,6522,1,32,1963,1223
6523,6523,2,81,1422,48
6524,6524,3,171,1105,140
6525,6525,1,133,1143,1051
6526,6526,1,14,1672,1106
6527,6527,4,163,1945,885
6528,6528,3,97,1039,852
6529,6529,1,1,1915,1293
6530,6530,2,175,1336,1119
6531,6531,3,103,1758,503
6532,6532,2,110,658,554
6533,6533,3,165,309,151
6534,6534,4,39,360,282
6535,6535,5,66,539,0
6536,6536,5,179,739,0
6537,6537,5,75,1873,1090
6538,6538,1,140,1650,737
6539,6539,3,6,768,0
6540,6540,1,18,1969,1845
6541,6541,2,165,769,570
6542,6542,3,22,1009,0
6543,6543,1,100,1742,1184
6544,6544,3,36,247,0
6545,6545,6,146,1004,0
6546,6546,5,110,472,0
6547,6547,6,56,683,463
6548,6548,2,78,1827,796
6549,6549,6,78,1506,492
6550,6550,6,100,1557,1406
6551,6551,1,105,440,0
6552,6552,3,23,1349,273
6553,6553,4,195,1816,1524
6554,6554,1,104,142,0
6555,6555,5,8,1630,1334
6556,6556,4,157,186,0
6557,6557,1,102,867,0
6558,6558,4,58,1113,447
6559,6559,4,154,916,0
6560,6560,2,122,1364,871
6561,6561,2,117,328,0
6562,6562,5,183,1390,0
6563,6563,4,7,753,515
6564,6564,3,170,617,0
6565,6565,5,200,1603,413
6566,6566,6,174,1166,146
6567,6567,1,152,587,408
6568,6568,6,116,1173,1164
6569,6569,4,159,997,0
6570,6570,6,72,331,0
6571,6571,3,89,1864,972
6572,6572,3,106,961,247
6573,6573,3,199,1466,716
6574,6574,2,59,1266,294
6575,6575,1,179,1720,427
6576,6576,6,64,1768,1364
6577,6577,1,120,1416,1288
6578,6578,2,87,1704,891
6579,6579,5,95,848,0
6580,6580,5,145,1233,307
6581,6581,5,188,156,0
6582,6582,1,104,1004,74
6583,6583,1,79,671,0
6584,6584,5,117,1551,374
6585,6585,5,52,661,29
6586,6586,5,125,236,0
6587,6587,2,171,890,229
6588,6588,4,138,1026,573
6589,6589,5,133,1214,107
6590,6590,3,120,851,459
6591,6591,2,31,448,0
6592,6592,1,46,651,272
6593,6593,4,99,830,98
6594,6594,2,159,148,0
6595,6595,4,188,955,0
6596,6596,5,56,578,0
6597,6597,4,167,1353,504
6598,6598,1,76,1467,1044
6599,6599,4,172,1515,349
6600,6600,1,46,718,0
6601,6601,6,153,1185,638
6602,6602,2,96,882,526
6603,6603,5,152,502,0
6604,6604,5,169,1373,253
6605,6605,3,126,1220,324
6606,6606,2,145,1256,13
6607,6607,2,197,1377,453
6608,6608,5,104,623,0
6609,6609,4,53,1929,1061
6610,6610,5,172,1371,180
6611,6611,5,167,427,0
6612,6612,4,140,931,553
6613,6613,3,42,1298,1188
6614,6614,2,70,1292,0
6615,6615,3,151,1700,249
6616,6616,6,157,1998,999
6617,6617,6,187,1121,1025
6618,6618,6,69,671,42
6619,6619,6,168,1392,904
6620,6620,1,143,573,236
6621,6621,2,35,796,0
6622,6622,5,141,1033,863
6623,6623,5,88,837,0
6624,6624,2,34,665,0
6625,6625,4,117,556,0
6626,6626,5,29,612,0
6627,6627,1,44,1234,534
6628,6628,5,77,248,50
6629,6629,6,186,1653,1238
6630,6630,3,55,324,0
6631,6631,6,180,1930,1223
6632,6632,3,132,1402,535
6633,6633,4,51,1842,1150
6634,6634,6,41,1814,836
6635,6635,6,43,282,83
6636,6636,6,131,1965,1086
6637,6637,2,29,1801,974
6638,6638,6,79,925,501
6639,6639,6,165,1114,391
6640,6640,1,123,134,0
6641,6641,6,22,983,621
6642,6642,2,190,1029,642
6643,6643,3,101,148,0
6644,6644,1,157,352,0
6645,6645,1,78,325,62
6646,6646,6,62,801,102
6647,6647,1,165,456,342
6648,6648,6,80,137,0
6649,6649,3,73,1528,474
6650,6650,3,156,556,0
6651,6651,2,154,1576,229
6652,6652,4,169,522,0
6653,6653,1,30,271,0
6654,6654,4,155,1678,833
6655,6655,2,40,841,0
6656,6656,2,153,1756,704
6657,6657,1,106,1492,1366
6658,6658,3,65,1089,428
6659,6659,5,85,247,0
6660,6660,5,96,652,0
6661,6661,5,17,1773,1229
6662,6662,6,199,1925,475
6663,6663,3,100,761,0
6664,6664,1,153,1357,1027
6665,6665,3,77,786,0
6666,6666,1,71,616,0
6667,6667,1,17,625,119
6668,6668,1,54,203,0
6669,6669,1,177,1798,1224
6670,6670,1,142,322,303
6671,6671,6,108,353,0
6672,6672,6,174,799,0
6673,6673,6,86,850,600
6674,6674,5,143,106,0
6675,6675,6,107,383,64
6676,6676,4,10,696,38
6677,6677,4,172,604,0
6678,6678,6,83,1094,998
6679,6679,2,84,411,0
6680,6680,4,144,401,364
6681,6681,4,80,1616,654
6682,6682,4,13,1740,1279
6683,6683,4,61,1796,855
6684,6684,5,14,433,0
6685,6685,6,26,1380,330
6686,6686,4,195,1260,235
6687,6687,2,167,798,736
6688,6688,6,150,1043,0
6689,6689,2,40,1940,1087
6690,6690,1,68,456,250
6691,6691,2,83,1923,426
6692,6692,1,188,432,52
6693,6693,3,105,372,0
6694,6694,4,81,1805,1258
6695,6695,3,137,683,1
6696,6696,5,183,1373,917
6697,6697,1,84,1830,498
6698,6698,2,80,1529,615
6699,6699,1,193,746,0
6700,6700,1,27,799,207
6701,6701,6,1,1307,614
6702,6702,4,101,1945,955
6703,6703,5,16,436,0
6704,6704,5,86,483,441
6705,6705,1,24,523,0
6706,6706,2,35,1137,762
6707,6707,1,84,432,0
6708,6708,1,18,894,668
6709,6709,4,4,1920,907
6710,6710,2,79,1917,472
6711,6711,2,92,1497,1413
6712,6712,3,122,1106,399
6713,6713,5,119,1207,999
6714,6714,3,121,538,142
6715,6715,4,133,1184,0
6716,6716,3,52,867,496
6717,6717,5,28,1128,725
6718,6718,1,101,431,48
6719,6719,1,123,1755,1076
6720,6720,1,147,371,0
6721,6721,1,101,1656,1316
6722,6722,2,134,840,0
6723,6723,6,63,1843,1561
6724,6724,5,190,402,0
6725,6725,3,50,209,0
6726,6726,2,7,364,0
6727,6727,5,51,236,0
6728,6728,3,91,1646,165
6729,6729,4,81,1210,0
6730,6730,4,94,1052,941
6731,6731,5,171,332,0
6732,6732,5,70,1964,869
6733,6733,6,86,486,368
6734,6734,5,2,414,143
